mac,mac_vendor,mac_vendor_address,mac_vendor_address2,mac_vendor_country
"08:d4:0c*","Intel Corporate","Lot 8, Jalan Hi-Tech 2/3","Kulim  Kedah  09000","MY"
"ac:94:03*","Envision Peripherals Inc","47490 Seabridge Dr","Fremont  California  94538","US"
"a8:65:b2*","DONGGUAN YISHANG ELECTRONIC TECHNOLOGY CO., LIMITED","3rd floor, B# Building ,Houdefu Logistics Park,Qingshuiao,","Dongguan  Guangdong  523062","CN"
"e4:2f:26*","Fiberhome Telecommunication Tech.Co.,Ltd.","No.5 DongXin Road","Wuhan City  Hubei Province  430074","CN"
"a4:46:6b*","EOC Technology","#1601 Acro Palace, 1594 Gwanyang-dong, Dongan-gu","Anyang-si  Gyeonggi-do  431-060","KR"
"7c:38:6c*","Real Time Logic","12515 Academy Ridge View","Colorado Springs  Colorado  80921","US"
"d8:af:3b*","Hangzhou Bigbright Integrated communications system Co.,Ltd","The 6floor ,Building1,No.1418-41,Moganshan Road","Hangzhou  Zhejiang  310015","CN"
"e0:c7:9d*","6278","12500 TI Boulevard, MS 8723","Dallas  TX  75243","US"
"78:d3:4f*","Pace-O-Matic, Inc.","4150 Blue Ridge Industrial Parkway","Norcross  GA  30071","US"
"d8:57:ef*","Samsung Electronics","#94-1, Imsoo-Dong","Gumi  Gyeongbuk  730-350","KR"
"78:44:05*","FUJITU(HONG KONG) ELECTRONIC Co.,LTD.","8/F,QingHai Building,Xiang Mei Road,Futian District","SHENZHEN  GUANGDONG  518000","CN"
"c0:3f:2a*","Biscotti, Inc.","5900 South Lake Forest Drive","McKinney  TX  75070","US"
"50:01:bb*","Samsung Electronics","#94-1, Imsoo-Dong","Gumi  Gyeongbuk  730-350","KR"
"a4:0b:ed*","Carry Technology Co.,Ltd","4F, No.119, JianKang Road","Jhonghe Dist.  New Taipei City  23585","TW"
"0c:d9:96*","Cisco Systems, Inc","80 West Tasman Drive","San Jose  CA  94568","US"
"d8:2d:e1*","Tricascade Inc.","5020 Campus Drv.","Newport Beach  CA  92660","US"
"c4:38:d3*","TAGATEC CO.,LTD","#604, Dongmoon Goodmorning Tower 2, ","Goyang-si  Kyunggi-do  410-704","KR"
"78:18:81*","AzureWave Technologies, Inc.","8F., No.94 Baozhong Rd.,","Xindian, Taipei    23144","TW"
"54:73:98*","Toyo Electronics Corporation","1860-38, Simoakasaka","Kawagoe  Saitama  3501155","JP"
"e0:aa:b0*","GENERAL VISION ELECTRONICS CO. LTD.","ROOM 528 5 Floor , MINLE BUILDING 117-13 , OLD MINLE Village ,MINZI STREET , LONGHUA NEW ZONE","SHENZHEN  Guangdong  518040","CN"
"14:9f:e8*","Lenovo Mobile Communication Technology Ltd.","No.999,Qishan North 2nd Road,Information&Optoelectronics Park,Torch Hi-tech Industry Development Zone","Xiamen  Fujian  361006","CN"
"70:b5:99*","Embedded Technologies s.r.o.","Doubravice 134","Turnov    51101","CZ"
"ec:4c:4d*","ZAO NPK RoTeK","Bild. 119-1, Prospekt Mira","Moscow  Moscow  129223","RU"
"e8:d4:83*","ULTIMATE Europe Transportation Equipment GmbH","Industriestraße 3","3300  Niederösterreich  3300","AT"
"08:9e:01*","QUANTA COMPUTER INC.","No.211, Wen Hwa 2nd Rd","Taoyuan  Taiwan  33377","TW"
"ac:d9:d6*","tci GmbH","Ludwig-Rinn-Straße 10-14","Heuchelheim  Hessen  35452","US"
"74:93:a4*","Zebra Technologies Corp.","20314 Seneca Meadows Parkway","Germantown  Maryland  21771","US"
"58:c3:8b*","Samsung Electronics","#94-1, Imsoo-Dong","Gumi  Gyeongbuk  730-350","KR"
"60:45:5e*","Liptel s.r.o.","Hradna 338","Liptovsky Hradok    03301","SK"
"94:4a:09*","BitWise Controls","98 Inverness Dr East","Englewood  CO  80112","US"
"e8:10:2e*","Really Simple Software, Inc","P.O. Box 1086","Tiburon  California  94920","US"
"d4:8c:b5*","Cisco Systems, Inc","80 West Tasman Drive","San Jose  CA  94568","US"
"24:a4:3c*","Ubiquiti Networks, INC","91 E. Tasman Dr.","San Jose  California  95134","US"
"d4:1e:35*","TOHO Electronics INC.","1-13-21 Tanashioda, Chuo-Ku","Sagamihara-City  Kanagawa  252-0245","JP"
"70:0b:c0*","Dewav Technology Company","Room 1408, Real Estate Mansion","Shangahi  200120","CN"
"3c:f3:92*","Virtualtek. Co. Ltd","12F, ShinhanDm Bldg., ","Seoul  121-708","KR"
"88:96:76*","TTC MARCONI s.r.o.","Trebohosticka s.r.o.","Praha    10000","CZ"
"2c:d4:44*","FUJITSU LIMITED","Mushashi-kosuge Tower Place 13F","Kawasaki  Kanagawa  211-0063","JP"
"ec:1a:59*","Belkin International Inc.","12045 East Waterfront Drive","Playa Vista  Ca.   90094","US"
"60:cb:fb*","AirScape Inc.","625 Charles Way","Medford  OR  97501","US"
"4c:54:27*","Linepro Sp. z o.o.","ul. Miedziana 11","Warszawa  mazowieckie  00-835","PL"
"3c:ea:fb*","NSE AG","Bremgarterstrasse 54","Wohlen  AG  5610","CH"
"34:76:c5*","I-O DATA DEVICE, INC.","3-10, SAKURADA-MACHI","KANAZAWA  ISHIKAWA  920-8512","JP"
"40:70:74*","Life Technology (China) Co., Ltd","No.1, 2F, Nanshan Digital Culture Industrial base (East Tower  Podium) 10128 Shennan Blvd, Nanshan Dist.","Shenzhen  Guangdong  518000","CN"
"58:bf:ea*","Cisco Systems, Inc","80 West Tasman Drive","San Jose  CA  94568","US"
"28:98:7b*","Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong","Gumi  Gyeongbuk  730-350","KR"
"60:b9:82*","RO.VE.R. Laboratories S.p.A.","Via Parini, 2","Sirmione  Brescia  25019","IT"
"a4:52:6f*","ADB Broadband Italia","via Sarca 222","Milano    20126","IT"
"b4:62:38*","Exablox","365 San Antonio Road","Mountain View  CA  94040","US"
"40:70:4a*","Power Idea Technology Limited","1401A, Mintai Building, WenXin 5 Road, ShenZhen, PRC","Guang Dong  Shen Zhen  518054","CN"
"e8:99:c4*","HTC Corporation","No. 23, Xinghua Rd., Taoyuan City","Taoyuan County  Taiwan  330","TW"
"f0:fd:a0*","Acurix Networks LP","PO Box 3838","Auckland  AKL  1021","NZ"
"1c:0b:52*","EPICOM S.A","Autovia Andalucia Km 12.700","Getafe  Madrid  28905","ES"
"74:7e:2d*","Beijing Thomson CITIC Digital Technology Co. LTD.","8301, No.8 Workshop, 3 Yongchangbei Road","Beijing    100176","CN"
"e8:0c:75*","Syncbak, Inc.","5 Research Center","Marion  IA  52302","US"
"bc:8b:55*","NPP ELIKS America Inc. DBA T&M Atlantic","175 SW 7th St Suite 1812","Miami  FL  33130","US"
"d8:eb:97*","TRENDnet, Inc.","20675 Manhattan Place","Torrance  CA  90501","US"
"20:25:98*","Teleview","#401 Sehwa, 355-1","Sungnam  Gyeonggi  463-828","KR"
"84:49:15*","vArmour Networks, Inc.","4633 OLD IRONSIDES DR","SANTA CLARA  CA  95054-1807","US"
"a0:4c:c1*","Helixtech Corp.","6F Lions bldg., 160-2 Gangnam-daero,","Seoul    137-888","KR"
"1c:b2:43*","TDC A/S","Telehøjen 1","Odense SØ    5220","DK"
"c8:60:00*","ASUSTek COMPUTER INC.","15,Li-Te Rd., Peitou, Taipei 112, Taiwan","Taipei  Taiwan  112","TW"
"64:52:99*","The Chamberlain Group, Inc","845 N Larch Ave","Elmhurst  Illinois  60126","US"
"bc:12:5e*","Beijing  WisVideo  INC.","RM 3A08 Technology&Fortune Center A block No.8 Xue Qing Road,Haidian District , ","Beijing  100192","CN"
"00:9c:02*","Hewlett-Packard Company","11445 Compaq Center Drive","Houston  Texas  77070","US"
"c8:07:18*","TDSi","Unit 10 Concept Park","Poole  Dorset  BH12 4QT","GB"
"b0:d0:9c*","Samsung Electronics Co.,Ltd","#94-1,Imsoo-Dong","Gumi  Gyeongbuk  730-350","KR"
"48:ed:80*","daesung eltec","#509 SJ Technoville, 60-19, Gasan-dong","Seoul    153-769","KR"
"a0:86:ec*","SAEHAN HITEC Co., Ltd","16-3, Yongsu-ri, Chowol-eup","Gwangju-si, Gyeonggi-do    464-865","KR"
"bc:4b:79*","SensingTek","2F, No.6-2,Dusing Rd.,Hsinchu Science Park, ","Hsinchu    30078","TW"
"28:18:fd*","Aditya Infotech Ltd.","Khemka Square, A-12, Sector-4,","Noida  Uttar Pradesh  201301","IN"
"90:03:b7*","PARROT","174 quai de jemmapes","PARIS    7510","FR"
"50:00:8c*","Hong Kong Telecommunications (HKT) Limited","41/F, PCCW Tower, Taikoo Place,","HK",""
"e4:2c:56*","Lilee Systems, Ltd.","2905 Stender Way, Suite 78","Santa Clara  CA  95054","US"
"6c:a9:6f*","TransPacket AS","Drammensveien 134","Oslo    0277","NO"
"ac:01:42*","Uriel Technologies SIA","Dzerbenes iela 14","Riga    LV-1006","LV"
"a0:07:b6*","Advanced Technical Support, Inc.","10 Grassmere Ave","West Hartford  CT  06110","US"
"54:2a:9c*","LSY Defense, LLC.","4175 Westport Rd.","Louisville  Kentucky  40207","US"
"d4:87:d8*","Samsung Electronics","#94-1, Imsoo-Dong","Gumi  Gyeongbuk  730-350","KR"
"f8:99:55*","Fortress Technology Inc","51 Grand Marshall Drive","Scarborough  Ontario  M1B 5N6","CA"
"b8:27:eb*","Raspberry Pi Foundation","Mitchell Wood House","Caldecote  Cambridgeshire  CB23 7NU","US"
"e8:8d:f5*","ZNYX Networks, Inc.","48421 Milmont Drive","Fremont  CA  94538","US"
"48:ea:63*","Zhejiang Uniview Technologies Co., Ltd.","Eastcom Building C,Eastcom Avenue","Hangzhou  Zhejiang  310053","CN"
"0c:e5:d3*","DH electronics GmbH","Am Anger 8","Bergen    83346","DE"
"c4:71:30*","Fon Technology S.L.","Avda. Bruselas, n. 7, Planta 3, Alcobendas","Madrid  28100","ES"
"90:cf:7d*","Qingdao Hisense Electric Co.,Ltd.","11,Jiangxi Road,Qingdao,China","Qingdao  Shandong  266071","CN"
"48:d7:ff*","BLANKOM Antennentechnik GmbH","Hermann-Petersilge Str. 1","Bad Blankenburg  TH  07422","DE"
"f4:7f:35*","Cisco Systems, Inc","80 West Tasman Drive","San Jose  CA  94568","US"
"a0:f4:19*","Nokia Corporation","Elektroniikkatie 10","Oulu    90570","FI"
"3c:a9:f4*","Intel Corporate","Lot 8, Jalan Hi-Tech 2/3","Kulim  Kedah  09000","MY"
"bc:c1:68*","DinBox Sverige AB","Surbrunnsgatan 14","Stockholm    11427","SE"
"6c:ae:8b*","IBM Corporation","4400 North First Street","San Jose  CA  95134","US"
"a4:f7:d0*","LAN Accessories Co., Ltd.","8F-1, No. 159, Sec. 1 Hsin Tai Wu Road,","New Taipei City,    221","US"
"d4:ec:0c*","Harley-Davidson Motor Company","3700 W. Juneau Avenue","Milwaukee  Wisconsin  53208","US"
"5c:0a:5b*","SAMSUNG ELECTRO-MECHANICS CO., LTD.","314, Maetan3-Dong, Yeongtong-Gu","Suwon  Gyunggi-Do  443-743","US"
"18:d6:6a*","Inmarsat","99 City Road","London    EC1Y 1AX","GB"
"cc:b2:55*","D-Link International","1 International Business Park, #03-12, The Synergy ","609917","SG"
"c8:56:45*","Intermas France","Rue de l'industrie","Beauvais  Oise  60000","FR"
"ac:16:2d*","Hewlett Packard","11445 Compaq Center Drive","Houston  Tx  77070","US"
"8c:60:4f*","Cisco Systems, Inc","80 West Tasman Drive","San Jose  CA  94568","US"
"74:ff:7d*","Wren Sound Systems, LLC","169 Gateshead Way","Phoenixville  PA  19460","US"
"38:0a:94*","Samsung Electronics Co.,Ltd","#94-1, Imsoo-Dong","Gumi  Gyeongbuk  730-350","KR"
"58:46:e1*","Baxter Healthcare","25212 W. Illinois Route 120","Round Lake  IL  60073","US"
"2c:c2:60*","Ravello Systems","Zarhin 13","Raanana    4366241","IL"
"84:1b:5e*","Netgear","350 East Plumeria Drive","San Jose  CA  95134","US"
"30:b2:16*","Hytec Geraetebau GmbH","Cochemer Straße 12 - 14","Mannheim    68309","DE"
"34:fc:6f*","ALCEA","3 Rue Joly de Bammeville","91460  Marcoussis  ","FR"
"2c:36:f8*","Cisco Systems, Inc","80 West Tasman Drive","San Jose  CA  94568","US"
"ac:3d:05*","Instorescreen Aisa","Room 207, North Bldg,No 28","Shanghai    200237","CN"
"f4:8e:09*","Nokia Corporation","Elektroniikkatie 10","Oulu    90570","FI"
"88:20:12*","LMI Technologies","1673 Cliveden Avenue","Delta  British Columbia  V3M 6V5","CA"
"80:0a:06*","COMTEC co.,ltd","60 shimoishida,azabu-cho,","Miyoshi-shi  Aichi-ken  470-0206","JP"
"c8:f7:33*","Intel Corporate","Lot 8, Jalan Hi-Tech 2/3","Kulim  Kedah  09000","MY"
"20:fa:bb*","Cambridge Executive Limited","St John's Innovation Centre","Cambridge  Cambridgeshire  CB40WS","GB"
"1c:51:b5*","Techaya LTD","P.O.B 1500","Pardes Hanna    3700","IL"
"80:db:31*","Power Quotient International Co., Ltd.","8F., No. 49, Sec. 4, Jhongyang Rd., Tu Cheng Dist.,","New Taipei City    23675","TW"
"d8:bf:4c*","Victory Concept Electronics Limited","4/F., CAC Tower,","Kwun Tong  Kowloon  KLN","HK"
"c0:df:77*","Conrad Electronic SE","Klaus Conrad Str. 1","Hirschau  Bavaria  92240","DE"
"08:ea:44*","Aerohive Networks, Inc.","330 Gibraltar Drive","Sunnyvale  CA  94089","US"
"44:b3:82*","Kuang-chi Institute of Advanced Technology","Software building, Gaoxingzhong 1st Road,","Shenzhen  Guangdong  518057","CN"
"34:4b:3d*","Fiberhome Telecommunication Tech.Co.,Ltd.","No.5 DongXin Road","Wuhan City  Hubei Province  430074","CN"
"d8:0d:e3*","FXI TECHNOLOGIES AS","Postboks 609","TRONDHEIM  Norge  7406","NO"
"1c:e1:65*","Marshal Corporation","Field Three Sotokanda Bldg.","5-3-6, Sotokanda, Chiyodaku  Tokyo  101-0021","JP"
"0c:c0:c0*","MAGNETI MARELLI SISTEMAS ELECTRONICOS MEXICO","AV. INDUSTRIA 20/21","TEPOTZOTLAN  MEXICO  54600","MX"
"a0:b3:cc*","Hewlett Packard","11445 Compaq Center Drive","Houston  Tx  77070","US"
"ac:40:ea*","C&T Solution Inc. ","12F-1, No.700, Zhongzheng Rd., Zhonghe Dist.","New Taipei City  Taiwan   235","TW"
"c0:b3:57*","Yoshiki Electronics Industry Ltd.","Ooicyoyo Building 7f","Shinagawa-ku  Tokyo  140-0011","JP"
"64:2d:b7*","SEUNGIL ELECTRONICS","#16-8, Dodang-dong","Buchon  Gyuonggi-do  420-801","KR"
"00:8d:da*","Link One Co., Ltd.","601F   Chungjuk tower 546-9 ","Buchion  Gyeonggi-do   420-864","KR"
"08:b4:cf*","Abicom International","The Old Grammar School","Market Drayton  Shropshire  TF9 1JR","GB"
"44:5f:7a*","Shihlin Electric & Engineering Corp.","16F  NO.88,  SEC,  6,  CHUNG  SHAN  N.  RD., TAIPEI  ","HsinChu  HsinFun Shiang  304","TW"
"28:ba:18*","NextNav, LLC","484 Oakmead Parkway","Sunnyvale  CA  94085","US"
"a8:98:c6*","Shinbo Co., Ltd.","203-14, Anyang 7-Dong, Manan-Gu","Anyang-Si  Kyungki-Do  430-817","KR"
"00:6b:a0*","SHENZHEN UNIVERSAL INTELLISYS PTE LTD","ROOM 1607-1608,XINGJI MANSION","SHENZHEN  GUANGDONG  518104","CN"
"50:26:90*","FUJITSU LIMITED","Mushashi-kosuge Tower Place 13F","Kawasaki  Kanagawa  211-0063","JP"
"b4:21:1d*","Beijing GuangXin Technology Co., Ltd","Room 313,B Bld,Horizon International Tower,Zhichun Road,6,Haidian District,Beijing City,P.R.China","Beijing    100086","CN"
"e0:39:d7*","Plexxi, Inc.","100 Innovative Way Suite 3322","Nashua  NH  03062","US"
"3c:7d:b1*","6278","12500 TI Boulevard, MS 8723","Dallas  TX  75243","US"
"fc:94:6c*","UBIVELOX","#1301 KOLONG Digital Villent 222-7 Guro-dong Guro-gu","SEOUL    152-777","KR"
"b4:94:4e*","WeTelecom Co., Ltd.","The'O Plus #915","Gunpo-si  Kyunggi-do  435-805","KR"
"34:5b:11*","EVI HEAT AB","Box 55","Kungsaengen    196 22","SE"
"98:8b:ad*","Corintech Ltd.","Ashford Mill","Fordingbridge  Hampshire  SP6 1DZ","GB"
"40:50:e0*","Milton Security Group LLC","111 North Harbor Blvd","Fullerton  CA  92832","US"
"c8:7c:bc*","Valink Co., Ltd. ","1F Dongwon Bldg. 90, Dangsan-Dong 3-Ga Youngdungpo-Gu","Seoul    150-803","KR"
"40:9f:c7*","BAEKCHUN I&C Co., Ltd.","67-5, Gyesu-dong","Bucheon-si  Gyeonggi-do  422-070","KR"
"c8:7d:77*","Shenzhen Kingtech Communication Equipment Co.,Ltd","Floor3.Building A,NO.3,Road 1 of shangxue Dengxinkeng Industry Park,Bantian Street,","Shenzhen City  Guangdong  518112","CN"
"10:c6:fc*","Garmin International","1200 East 151st Street","Olathe   KS  66062","US"
"a0:78:ba*","Pantech Co., Ltd.","110-1 Ongjeong-Ri, Tongjin-Eup","Gimpo-Si  Gyounggi-Do  415-865","KR"
"20:bb:c6*","Jabil Circuit Hungary Ltd.","Huszár Andor 1.","Tiszaújváros    H-3580","HU"
"20:aa:4b*","Cisco-Linksys, LLC","121 Theory Drive","Irvine  California  92612","US"
"08:0d:84*","GECO, Inc.","1754 N. 48th St.","Mesa  AZ  85205","US"
"88:e7:12*","Whirlpool Corporation","750 Monte Dr.","Benton Harbor  Michigan  49022","US"
"64:4b:f0*","CalDigit, Inc","1941 Miraloma Ave #B","Placentia  CA  92870","US"
"28:38:cf*","Gen2wave","Gumi-dong, Bundang-gu","Seongnam-si  Gyeonggi-do  463-741","KR"
"50:fc:30*","Treehouse Labs","601 Great Oaks Dr.","Round Rock  TX  78681","US"
"b8:e6:25*","2wire","1764 Automation Parkway","San Jose  Ca  95131","US"
"70:70:4c*","Purple Communications, Inc","595 Menlo","Rocklin  CA  95765","US"
"f4:7a:cc*","SolidFire, Inc.","1620 Pearl Street","Boulder  Colorado  80302","US"
"d8:26:b9*","Guangdong Coagent Electronics S &T Co., Ltd.","Section C,Xi Nan Industrial Zone Sanshui","Foshan  Guangdong  528133","CN"
"f8:d3:a9*","AXAN Networks","2F Myungjin-Bldg Daechi-Dong Gangnam-Gu ","Seoul     135-845","KR"
"5c:d4:ab*","Zektor","12675 Danielson Ct. Ste 401","Poway  CA  92064","US"
"f8:46:2d*","SYNTEC Incorporation","3F, NO.105, Shing-shyue St., ","Hsinchu    300","TW"
"58:67:7f*","Clare Controls Inc.","7519 Pennsylvania Ave","Sarasota  FL  34243","US"
"cc:a3:74*","Guangdong Guanglian Electronic Technology Co.Ltd","B338,Block13,No.232 Waihuandonglu Road,High Education Mega Center","Guangzhou  Guangdong  510006","CN"
"50:f6:1a*","Kunshan JADE Technologies co., Ltd.","12th Floor, Southern Building, Pudong Software Park,828 Xueyuan Road, Bacheng Town ","Kunshan  Jiangsu  215311","CN"
"94:df:58*","IJ Electron CO.,Ltd.","401 ACE HIGHEND8, 345-4 GASAN-DONG","SEOUL    153-802","KR"
"8c:0c:a3*","Amper","Marconi 3, PTM","Tres Cantos  Madrid  28760","US"
"28:94:0f*","Cisco Systems, Inc","80 West Tasman Drive","San Jose  CA  94568","US"
"5c:eb:4e*","R. STAHL HMI Systems GmbH","Im Gewerbegebiet Pesch 14","Cologne    50767","DE"
"b8:da:f7*","Advanced Photonics, Inc.","the University of Tokyo, CCR507","Meguro-ku  Tokyo  153-8904","JP"
"2c:36:a0*","Capisco Limited","PO Box 938","Auckland    0943","NZ"
"b0:6c:bf*","3ality Digital Systems GmbH","Gut Mergenthau 1","Kissing  Bayern  86438","DE"
"dc:a8:cf*","New Spin Golf, LLC.","1637 Burr Oak Drive","Libertyville  IL  60048","US"
"34:ba:9a*","Asiatelco Technologies Co.","301,#8 Building,#289 Bisheng Road","Shanghai    201204","CN"
"d4:43:a8*","Changzhou Haojie Electric Co., Ltd.","No. 158,","Changzhou  Jiangsu  213022","CN"
"bc:b8:52*","Cybera, Inc.","9009 Carothers Parkway","Franklin  TN  37067","US"
"70:d6:b6*","Metrum Technologies","315 South University Parks Drive","Waco  Texas  76701","US"
"28:d5:76*","Premier Wireless, Inc.","4222 E. La Palma Ave.","Anaheim  CA  92807","US"
"6c:e9:07*","Nokia Corporation","Elektroniikkatie 10","Oulu    90570","FI"
"50:cc:f8*","Samsung Electro Mechanics","Metan Dong 314, Youngtong Gu","Suwon  Kyung-gi Do.  443-743","KR"
"d0:cf:5e*","Energy Micro AS","Sandakerveien 118","Oslo    N-0484","NO"
"64:4d:70*","dSPACE GmbH","Rathenaustraße 26","Paderborn    33102","DE"
"80:76:93*","Newag SA","Wyspianskiego 3","Nowy Sacz  woj. Malopolskie  33-300","PL"
"2c:00:2c*","UNOWHY","11, rue Tronchet","Paris    75008","US"
"04:81:ae*","Clack Corporation","4462 Duraform Lane","Windsor  WI  53598","US"
"c0:91:32*","Patriot Memory","47027 Benicia","Fremont  CA  94555","US"
"e4:11:5b*","Hewlett Packard","11445 Compaq Center Drive","Houston  Tx  77070","US"
"50:56:63*","6278","12500 TI Boulevard, MS 8723","Dallas  TX  75243","US"
"2c:97:17*","I.C.Y. B.V.","Houtsaachmole 35","Lemmer  Friesland  8531 WC","NL"
"64:e8:4f*","Serialway Communication Technology Co. Ltd","Room 315, 706 Painting Room, ","Beijing    100096","CN"
"94:1d:1c*","TLab West Systems AB","Ebbe Lieberathsgatan 23B","Gothenburg    41265","SE"
"40:66:7a*","mediola - connected living AG","Nobelring 26","Frankfurt am Main  Hessen  60598","DE"
"64:80:8b*","VG Controls, Inc.","11 Butternut Drive","Vernon  NJ  07462","US"
"7c:6b:52*","Tigaro Wireless","Shen A'ari 7","Even Yehuda    40500","IL"
"48:c1:ac*","PLANTRONICS, INC.","345 ENCINAL STREET","SANTA CRUZ  CALIFORNIA  95060","US"
"24:bc:82*","Dali Wireless, Inc.","125 University Avenue, Suite 88","Palo Alto  CA  94301","US"
"f8:0c:f3*","LG Electronics","603-39 , Kasan-dong, Gumcheon-gu","Seoul    153-801","KR"
"ec:f0:0e*","Abocom","1F , No. 21, Yanfa 2nd Rd., SBIP","Hsinchu City  300    886","TW"
"64:c5:aa*","South African Broadcasting Corporation","77 Twickenham Avenue","Auckland Park  Gauteng  2006","ZA"
"64:ed:62*","WOORI SYSTEMS Co., Ltd","101Ho #42-9, Jeongja-dong, Pundang-gu","Sungnam-si  Kyunggi-do  463-848","KR"
"c4:23:7a*","WhizNets Inc.","830 Stewart Drive","Sunnyvale  California  94085","US"
"84:30:e5*","SkyHawke Technologies, LLC","274 Commerce Park Dr, Ste M","Ridgeland  MS  39157","US"
"d4:ae:52*","Dell Inc","one dell way","Round rock  Texas  78682","US"
"04:6d:42*","Bryston Ltd.","P.O. Box 2170","Peterborough  Ontario  K9J  7Y4","CA"
"e8:4e:06*","EDUP INTERNATIONAL (HK) CO., LTD","20D Room, Block B, Modern Windows Buidling, FuTian District,","Shenzhen  Guangdong  518028","CN"
"b4:c7:99*","Zebra Technologies Inc","475 Half Day Road","Lincolnshire  IL  60069","US"
"70:b9:21*","Fiberhome Telecommunication Technologies Co.,LTD","No.5 DongXin Road","Wuhan  Hubei  430074","CN"
"c4:7b:2f*","Beijing JoinHope Image Technology Ltd.","624 Room .Automation Building.95# Zhong Guancun East Road.Haidian District","Beijing    100190","CN"
"44:d8:32*","AzureWave Technologies, Inc.","8F., No. 94, Baozhong Rd., Xindian","Taipei    231","TW"
"18:f6:50*","Multimedia Pacific Limited","1 Matheson Street, Shell Tower 29F/12","000000","HK"
"70:4a:ae*","Xstream Flow (Pty) Ltd","Room 123, Building 16, CSIR campus","Pretoria  Gauteng  0184","ZA"
"d0:8c:b5*","6278","12500 TI Boulevard, MS 8723","Dallas  TX  75243","US"
"b8:b4:2e*","Gionee Communication Equipment Co,Ltd.ShenZhen","21/F Times Technology Building, 7028 Shennan Road, Futian District,","Shenzhen  Guangdong  518040","CN"
"a8:40:41*","Dragino Technology Co., Limited","303, Block B, No 8; 349, Jian'An 1 Road,Bao'An","Shenzhen  GuangDong  518101","CN"
"68:6e:23*","Wi3 Inc.","7620 Omnitech Place","Victor  NY  14564","US"
"dc:f0:5d*","Letta Teknoloji","TUBITAK Teknoloji Gelistirme Bolgesi","KOCAELI    41455","TR"
"d0:5a:0f*","I-BT DIGITAL CO.,LTD","17F.-8, No.866, Zhongzheng Rd., Zhonghe Dist","New Taipei     235","TW"
"94:39:e5*","Hon Hai Precision Ind. Co.,Ltd.","NO.1925,Nanle Road ,Songjiang Export Processing Zone","Shanghai    201613","CN"
"90:01:3b*","SAGEMCOM","250 route de l'Empereur","Rueil Malmaison Cedex  Hauts de Seine  92848","FR"
"7c:dd:20*","IOXOS Technologies S.A.","4 Chemin de Fontenailles","GLAND  VAUD  CH-1196","CH"
"58:2e:fe*","Lighting Science Group","1227 South Patrick Drive","Satellite Beach  FL  32937","US"
"d4:50:7a*","CEIVA Logic, Inc","214 E Magnolia Blvd","Burbank  CA  91502","US"
"18:46:17*","Samsung Electronics","#94-1, Imsoo-Dong","Gumi  Gyeongbuk  730-350","KR"
"9c:c7:d1*","SHARP Corporation","22-22,Nagaike-cho","Osaka city  Osaka prefecture  545-8522","JP"
